AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log
AC00064,50.43,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,0.005148934171647475,352.7625,4,352.7625,278.5210665132292,-1.0854923966250136,482,496.0,0.1429573721696609,4,16,0,0,4,4,4,243.34148148148148,-192.91148148148147,1.0,0.0,3.940221659786825
AC00241,440.43,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,0.08596708333008019,193.63444444444445,9,193.63444444444445,118.76762123061057,2.077970014035675,409,508.1111111111111,2.2745436704902136,8,17,3,0,8,9,5,298.0234375,142.4065625,1.2222222222222223,-0.22222222222222232,6.0900194570771955
AC00055,299.03,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,0.21648760569906172,188.22199999999998,5,188.22199999999998,153.6119942257114,0.721349921655096,654,433.4,1.588709077578604,4,17,3,0,5,5,6,374.7344444444444,-75.70444444444445,1.0,0.0,5.703882469656534
AC00215,1.98,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,0.0001704090678279729,192.374,5,192.374,232.09395011503418,-0.820331593760345,314,494.2,0.010292451162839054,5,17,0,0,5,5,6,330.61925925925925,-328.63925925925923,1.0,0.0,1.091923300517313
AC00037,173.45,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,0.019107431242991,126.625,2,126.625,66.22055005812017,0.7071067811865475,314,315.5,1.369792694965449,2,16,0,0,2,2,3,351.43382352941177,-177.98382352941178,1.0,0.0,5.161638167632783
AC00325,438.76,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,0.2405231911149606,331.656,5,331.656,220.9524802531078,0.48473771318298436,629,500.4,1.3229370190800105,5,16,0,0,5,5,5,314.23199999999997,124.52800000000002,1.4,-0.3999999999999999,6.086229123552405
AC00394,519.62,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,0.12492877458629155,240.10999999999999,7,240.10999999999999,190.62267957057645,1.4662998161061616,346,544.2857142857143,2.1640914580817125,6,17,3,0,7,7,8,308.1144444444444,211.5055555555556,1.0,0.0,6.255020409033453
AC00164,738.68,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,0.0514676014277821,506.56333333333333,6,506.56333333333333,251.8491128963266,0.9216497290670116,607,582.3333333333334,1.4582184524475386,6,16,1,0,6,5,5,292.4764285714286,446.20357142857137,1.0,0.0,6.606217660239915
AC00096,151.14,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,0.0700844871878101,294.09999999999997,3,294.09999999999997,210.15947183032222,-0.6802453334838151,521,531.0,0.5139068344100646,3,16,3,0,3,3,9,265.2683870967742,-114.12838709677419,1.0,0.0,5.024801149569155
AC00402,75.77,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,0.009061554468588922,328.71,4,328.71,313.9724123762044,-0.8056121812923015,454,450.25,0.23050713394785677,4,17,0,0,4,4,6,175.5325,-99.7625,1.0,0.0,4.3408139388398075
AC00077,444.52,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,0.08194521255023411,292.72,6,292.72,245.83113529412827,0.6174970465737655,579,497.0,1.5185843126537304,6,16,1,0,6,6,4,308.1144444444444,136.40555555555557,1.1666666666666667,-0.16666666666666674,6.099242139281413
AC00116,5.29,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,0.000469642370442183,196.705,6,196.705,172.36425647447908,-1.110526067963178,606,465.0,0.026893063216491698,6,18,2,0,6,6,4,240.8886206896552,-235.5986206896552,1.0,0.0,1.8389610707123492
AC00145,97.63,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,0.00783087931558612,280.55600000000004,5,280.55600000000004,165.32228004718542,-1.1064812313729901,538,534.4,0.3479875675444474,5,16,0,0,5,5,5,260.2877777777778,-162.65777777777782,1.6,-0.6000000000000001,4.591375474965902
AC00457,256.95,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,0.10151151214424552,261.5933333333333,3,261.5933333333333,142.26184461524932,-0.032639344343462766,549,477.3333333333333,0.9822498024924183,3,16,3,0,3,3,4,314.3939285714286,-57.443928571428614,1.0,0.0,5.5527657676906585
AC00021,734.86,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,0.11772772639670108,532.9175,8,532.9175,326.06849156712025,0.6193254031674224,331,475.0,1.3789376404415317,8,16,4,0,8,8,5,465.58578947368414,269.27421052631587,1.0,0.0,6.601039883243949
AC00110,1250.94,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,0.10815694662877391,313.47125,8,313.47125,399.3111939484041,2.347714675189227,614,499.125,3.99060519904138,8,17,1,0,8,8,4,349.35592592592593,901.5840740740741,1.125,0.875,7.132449627189001
AC00284,84.28,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,0.006203417326288858,441.66875,8,441.66875,338.6588489252232,-1.0553061026877593,510,481.0,0.19082174140688016,7,17,0,0,8,8,7,227.97639999999998,-143.69639999999998,1.0,0.0,4.445939960417534
AC00012,927.45,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,0.7982596570956415,344.63000000000005,6,344.63000000000005,352.0352257942378,1.6555729577489904,454,472.8333333333333,2.691147027246612,6,18,0,0,6,6,5,255.55578947368423,671.8942105263159,1.0,0.0,6.833516529046604
AC00065,202.49,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,0.02719044997381531,220.03400000000002,5,220.03400000000002,100.31101998285132,-0.1748960383714496,311,420.8,0.9202668678476962,5,16,3,0,5,5,3,353.62791666666664,-151.13791666666663,1.0,0.0,5.315616863626098
AC00439,154.99,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,0.10920094975727643,465.0899999999999,9,465.0899999999999,272.55649964732083,-1.1377457532704562,433,447.55555555555554,0.33324732847405886,8,17,0,0,9,9,7,269.83612903225804,-114.84612903225803,1.2222222222222223,-0.22222222222222232,5.049791902630777
AC00157,481.53,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,0.07839265189970272,249.81800000000004,5,249.81800000000004,149.02813549796562,1.55482049900009,418,402.6,1.9275232369164748,5,17,1,0,5,5,9,227.97639999999998,253.5536,1.0,0.0,6.179043095011986
AC00013,172.92,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,0.4153036962317169,203.91,8,203.91,150.54582235509372,-0.2058509463444534,433,432.875,0.8480211858172723,8,16,0,0,8,8,3,295.00925925925924,-122.08925925925925,1.0,0.0,5.1585954233728994
AC00355,275.59,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,0.043652842764864835,305.33666666666664,3,305.33666666666664,25.86118777885764,-1.1502436361792143,390,546.3333333333334,0.9025774827785723,3,16,1,0,3,3,4,152.4961904761905,123.09380952380948,1.0,0.0,5.622536265287162
AC00155,207.2,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,0.025602562233255157,292.8666666666667,6,292.8666666666667,187.69862542561856,-0.4564054023965923,307,496.1666666666667,0.707489187343501,6,16,0,0,6,6,4,312.6157575757576,-105.4157575757576,1.0,0.0,5.338499156180869
AC00105,136.82,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,0.02196454400534264,127.27333333333333,3,127.27333333333333,8.269016467109816,1.1545105399945363,436,483.6666666666667,1.0750091666230162,3,18,4,0,3,3,1,287.6629032258064,-150.84290322580642,1.0,0.0,4.925948485929061
AC00216,624.0,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,0.1253973931811148,269.406,5,269.406,223.28949870067783,1.588046021256635,626,505.4,2.316206765996303,5,17,3,0,5,5,3,300.9611538461538,323.0388461538462,1.8,3.2,6.437751649736401
AC00297,179.38,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,0.020520482159260812,273.373,10,273.373,267.98990084827204,-0.3507333660801496,451,541.8,0.6561730675670239,9,18,3,0,10,10,6,330.61925925925925,-151.23925925925926,1.0,0.0,5.195065736737562
AC00139,10.15,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,0.0014185804691518146,177.72,8,177.72,179.3701959635435,-0.9342131734865147,619,477.125,0.057112311501237904,7,16,3,0,8,8,8,265.2683870967742,-255.11838709677417,1.5,3.5,2.411439497906128
AC00205,26.3,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,0.003518992524482421,414.50249999999994,4,414.50249999999994,594.6402666809012,-0.6528358770031278,327,451.0,0.0634495569990531,4,16,1,0,4,4,5,271.2928,-244.9928,1.0,0.0,3.3068867021909143
AC00148,319.5,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,0.13502091873388833,573.758,5,573.758,541.0545041583149,-0.4699304747412343,513,563.8,0.5568549806712935,5,16,4,0,5,5,4,441.5117391304348,-122.01173913043482,1.0,0.0,5.7698822763607245
AC00064,182.42,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,0.05978455014108786,352.7625,4,352.7625,278.5210665132292,-0.611596466050115,592,496.0,0.5171184578859714,4,16,2,0,4,4,7,308.01157894736843,-125.59157894736845,1.0,0.0,5.211778605130798
AC00344,716.62,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,0.10255889171938061,572.9200000000001,4,572.9200000000001,596.2324759688959,0.2410133727896708,573,521.75,1.2508203588633664,4,16,0,0,4,4,7,242.87814814814814,473.74185185185183,1.0,0.0,6.575940181036251
AC00448,222.96,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,0.030250691616884273,168.26571428571427,7,168.26571428571427,201.4306404908931,0.27152912576256505,591,514.5714285714286,1.3250471193520454,7,17,3,0,7,7,3,333.0779166666667,-110.11791666666667,1.0,0.0,5.411467464480692
AC00446,79.77,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,0.01592117054633346,207.288,5,207.288,261.2321962737365,-0.4881404429428681,650,488.4,0.38482690749102694,5,16,0,0,5,5,3,351.43382352941177,-271.6638235294118,1.0,0.0,4.391605609454205
AC00460,431.08,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,0.06376715550677345,464.195,12,464.195,463.109979996898,-0.07150569288146591,475,503.1666666666667,0.9286614461594803,10,18,0,0,12,12,4,315.64696969696973,115.43303030303025,1.1666666666666667,-0.16666666666666674,6.068610756284635
AC00020,592.24,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,0.060327695183379944,420.89000000000004,9,420.89000000000004,271.8111800956686,0.6304008537827267,384,486.22222222222223,1.4071134975884434,9,16,0,0,9,9,3,360.0852380952381,232.15476190476193,1.0,0.0,6.385599038873762
AC00202,200.19,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,0.04560178224858541,310.1766666666667,12,310.1766666666667,201.27868203668325,-0.5464397200624629,474,446.6666666666667,0.6454063813095763,12,18,1,0,12,12,3,317.32115384615383,-117.13115384615384,1.0,0.0,5.304249735201145
AC00458,297.5,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,73,Retired,80,1,6768.14,0.043955946537748924,220.70857142857145,7,220.70857142857145,217.66353135275642,0.35279878119305397,587,489.7142857142857,1.347931338028169,6,17,0,0,7,7,6,313.5111111111112,-16.011111111111177,1.0,0.0,5.698769932832657
AC00139,345.86,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,0.22986229264142918,177.72,8,177.72,179.3701959635435,0.9373909589426663,349,477.125,1.9460949808687824,7,16,0,0,8,8,2,191.23933333333335,154.62066666666666,1.5,-0.5,5.84892124032244
AC00210,343.88,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,0.053017338402572854,260.7875,4,260.7875,102.10976002158984,0.8137566867499355,328,446.0,1.3186214830081961,4,16,0,0,4,4,5,302.5021875,41.377812500000005,1.0,0.0,5.843196530438879
AC00399,16.52,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,0.01977188132083827,241.14600000000002,5,241.14600000000002,214.98377852759032,-1.0448509256765726,669,517.6,0.06850621615121129,5,17,2,0,5,4,6,369.5830434782609,-353.0630434782609,1.0,0.0,2.8633430855082453
AC00267,162.1,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,0.018900153323267242,200.31099999999998,10,200.31099999999998,223.27182871757216,-0.17114116106575636,333,508.8,0.8092416292664907,9,17,2,0,9,10,3,302.108,-140.008,1.0,0.0,5.094363509626968
AC00414,36.12,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,0.022673772621984518,314.07666666666665,3,314.07666666666665,242.89557104511672,-1.1443463768017306,340,415.6666666666667,0.11500376765757829,3,17,2,0,3,3,4,326.4096,-290.2896,1.0,0.0,3.6141559079179997
AC00272,354.91,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,0.09164762236769054,292.73,8,292.73,234.49997228144827,0.2651599460547961,321,476.625,1.2124141700543163,8,16,0,0,8,8,3,393.59476190476187,-38.68476190476184,1.75,-0.75,5.874677889901688
AC00220,38.41,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,0.004207157315480936,425.175,6,425.175,488.14155400867065,-0.7923214010850836,572,428.0,0.09033927206444405,6,16,1,0,6,6,5,302.5021875,-264.0921875,1.0,0.0,3.6740195912069122
AC00276,53.52,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,0.024027043892452943,294.22799999999995,5,294.22799999999995,260.51762237898606,-0.923960528281775,583,533.4,0.18189975121334478,5,16,4,0,5,5,3,351.43382352941177,-297.9138235294118,1.0,0.0,3.998567606828332
AC00084,498.59,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,0.19034075725531216,251.015,2,251.015,350.123922704519,0.7071067811865476,377,515.5,1.9862956397028066,2,18,0,0,2,2,5,333.30766666666665,165.28233333333333,1.0,0.0,6.213787762038289
AC00189,13.3,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213.0,0.062441314553990615,302.014,5,302.014,220.4309405006475,-1.3097707578812057,516,494.8,0.0440376936168522,5,16,1,0,5,5,3,350.868,-337.568,1.8,-0.8,2.6602595372658615
AC00209,189.65,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,0.022424971237151314,275.566,5,275.566,105.02283432663585,-0.8180697136090336,405,432.8,0.688219881988344,5,16,0,0,5,5,2,267.6541379310345,-78.00413793103448,1.0,0.0,5.250439286303573
AC00324,255.32,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,0.04058741427713008,206.738,5,206.738,148.97200263807963,0.32611496885107766,417,518.8,1.2349930830326306,5,16,2,0,5,5,8,374.7344444444444,-119.41444444444443,1.0,0.0,5.546426663879994
AC00159,230.51,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,0.024207208919628197,204.82799999999997,5,204.82799999999997,144.29790944431593,0.177979016459075,625,547.8,1.12538324838401,5,18,4,0,5,5,6,240.8886206896552,-10.378620689655207,1.0,0.0,5.444623069137621
AC00497,237.74,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,0.0201557932433074,197.86833333333334,6,197.86833333333334,107.79549386067428,0.36988249915345084,510,509.1666666666667,1.2015060520042788,6,18,0,0,6,6,3,207.22117647058826,30.518823529411748,1.0,0.0,5.475375093666893
AC00257,512.76,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,0.10012184263554993,310.0018181818182,11,310.0018181818182,296.35830181785633,0.6841656892162861,572,532.3636363636364,1.6540548149277716,11,16,1,0,11,11,4,308.01157894736843,204.74842105263156,1.0,0.0,6.2417562303412035
AC00353,151.37,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,0.01811495342313621,76.75,5,76.75,60.966804492280886,1.2239447453646315,580,470.6,1.9722475570032574,5,16,0,0,5,5,4,291.1075,-139.7375,1.8,-0.8,5.026311773481264
AC00115,85.01,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,0.06542250269355086,250.6966666666667,3,250.6966666666667,286.614071066536,-0.5780828067865634,650,609.6666666666666,0.33909505511308485,3,18,0,0,3,3,3,286.90909090909093,-201.89909090909094,1.0,0.0,4.454463568563388
AC00478,444.47,Debit,San Jose,D000031,40.45.69.120,M005,Online,57,Retired,61,1,6062.94,0.0733093185814143,435.1857142857143,7,435.1857142857143,255.455974866978,0.03634397558765366,657,504.85714285714283,1.021334077405377,7,16,0,0,7,7,4,346.8728125,97.59718750000002,1.1428571428571428,-0.1428571428571428,6.09912990457608
AC00497,184.19,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,67,Retired,58,1,7588.67,0.024271710326051864,197.86833333333334,6,197.86833333333334,107.79549386067428,-0.1268915132112349,559,509.1666666666667,0.9308715391548251,6,16,0,0,6,6,2,297.85727272727274,-113.66727272727275,1.0,0.0,5.221382325073914
AC00131,879.25,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,6.9864918553833935,314.38,9,314.38,252.6757667941269,2.23555272896526,362,480.44444444444446,2.7967746039824415,9,17,1,0,9,9,7,393.59476190476187,485.65523809523813,1.0,0.0,6.780205958035162
AC00059,55.98,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,0.007943760784669875,148.2425,4,148.2425,134.88287051487796,-0.6840193988147902,405,465.0,0.37762450039631007,3,16,0,0,4,4,6,315.64696969696973,-259.6669696969697,1.0,0.0,4.0427003290697625
AC00101,54.91,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,0.006926722566532992,99.96666666666665,3,99.96666666666665,58.85083205302483,-0.7656079802927922,629,485.3333333333333,0.5492830943647883,3,16,0,0,3,3,3,320.08894736842103,-265.17894736842106,1.0,0.0,4.0237432550385535
AC00418,1047.69,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,0.5543978664183132,286.33666666666664,6,286.33666666666664,384.0586309232832,1.9823882918684255,384,437.6666666666667,3.658944599015146,6,16,0,0,6,6,6,344.8013043478261,702.888695652174,2.1666666666666665,-1.1666666666666665,6.955297045179371
AC00384,393.74,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,0.22257017851288255,366.03285714285715,7,366.03285714285715,274.969149282502,0.10076455096668561,335,465.42857142857144,1.075695780628593,7,18,0,0,7,7,5,259.5232,134.21680000000003,1.0,0.0,5.978227320325962
AC00496,58.94,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,0.01288030105026683,198.62666666666667,3,198.62666666666667,141.86290435957292,-0.9846595718399346,657,617.6666666666666,0.29673759817412904,3,16,0,0,3,3,6,297.62807692307695,-238.68807692307695,1.0,0.0,4.0933440618885175
AC00145,515.57,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,0.055619024193957284,280.55600000000004,5,280.55600000000004,165.32228004718542,1.4215506822971686,671,534.4,1.837672336360655,5,17,0,0,5,5,4,255.55578947368423,260.0142105263158,1.6,-0.6000000000000001,6.247210806966204
AC00131,332.15,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,0.03406855354040121,314.38,9,314.38,252.6757667941269,0.07032728237242662,384,480.44444444444446,1.0565239519053373,9,17,0,0,9,9,4,317.32115384615383,14.828846153846143,1.0,0.0,5.808592839008546
AC00224,177.94,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,1.443849399545602,240.35,2,240.35,88.26106842770486,-0.7071067811865476,404,378.5,0.7403370085292282,2,16,1,0,2,2,3,300.0543333333334,-122.11433333333338,2.0,-1.0,5.18705055411945
AC00219,68.68,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,0.014555442290044952,142.899,10,142.899,122.7504161975293,-0.6046333878051149,412,476.9,0.48061917858067593,9,16,0,0,10,10,6,249.27999999999997,-180.59999999999997,1.0,0.0,4.243913332544247
AC00385,1431.54,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,1.2214713561664874,591.6,7,591.6,490.3820127546822,1.7128279140617402,328,449.7142857142857,2.4197768762677483,7,16,0,0,7,7,3,465.58578947368414,965.9542105263158,1.0,0.0,7.267204371410219
AC00133,240.03,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,0.030742610208088654,199.75571428571428,7,199.75571428571428,143.96749504166357,0.279745686362262,615,520.7142857142857,1.2016176901787183,7,17,0,0,7,7,2,161.17923076923077,78.85076923076923,1.0,0.0,5.484921407071298
AC00056,168.34,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,0.022496294940137725,83.11,6,83.11,59.64780398304703,1.4288874746205895,495,528.8333333333334,2.025508362411262,5,18,1,0,6,6,6,302.5021875,-134.1621875,1.0,0.0,5.131908528214131
AC00358,474.77,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,0.05589126178846857,450.05375,8,450.05375,563.8533185384172,0.04383453850031035,394,467.125,1.054918440297409,8,18,4,0,8,8,5,336.8874193548387,137.88258064516128,2.0,-1.0,6.164934544178619
AC00419,451.7,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,0.05021862947723485,280.6066666666666,3,280.6066666666666,173.58652434256908,0.9856371857281072,613,549.3333333333334,1.609726544867074,3,16,2,0,3,3,5,272.02086956521737,179.67913043478262,1.0,0.0,6.1152296544419125
AC00464,243.85,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,0.0532798168144416,337.77125,8,337.77125,476.57469899983744,-0.19707561101566587,319,425.875,0.7219382940377548,7,16,2,0,8,8,3,365.9761111111111,-122.1261111111111,1.0,0.0,5.500645778148327
AC00430,5.76,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,0.000982970379484589,210.43,7,210.43,249.6052693754681,-0.8199746764645648,433,481.57142857142856,0.027372522929240126,5,17,0,0,7,7,5,261.320625,-255.56062500000002,1.2857142857142858,-0.2857142857142858,1.9110228900548727
AC00071,435.08,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,0.20684507537760113,506.265,8,506.265,509.07092489301385,-0.13983316767690124,468,501.25,0.8593918204892694,8,16,0,0,8,8,4,336.8874193548387,98.19258064516129,2.0,-1.0,6.077825712756026
AC00404,127.78,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,0.12208358015019204,87.4125,4,87.4125,27.82889790008461,1.4505604981172207,558,464.0,1.4618046618046618,4,16,1,0,4,4,1,353.62791666666664,-225.84791666666663,1.0,0.0,4.858105522110037
AC00349,23.14,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,0.002196166863125846,173.015,6,173.015,148.19193240524262,-1.0113573496710664,354,458.3333333333333,0.13374562899170594,6,17,2,0,6,6,2,323.90931034482753,-300.76931034482755,1.0,0.0,3.1838702156693857
AC00235,545.87,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,0.11231869893271824,193.32857142857145,7,193.32857142857145,192.47532564189203,1.831618818649752,671,487.0,2.8235350624399613,6,16,0,0,7,7,3,308.1144444444444,237.7555555555556,1.0,0.0,6.30421111421294
AC00228,21.21,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,0.002215046441827095,313.73749999999995,8,313.73749999999995,340.524461665909,-0.859049886075441,335,472.875,0.0676042870233874,8,16,0,0,8,8,2,152.4961904761905,-131.28619047619048,1.75,-0.75,3.100542637906336
AC00024,423.53,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,0.07766347599662596,285.38800000000003,5,285.38800000000003,338.4283671177699,0.4081868230387668,451,477.2,1.4840497848543033,5,17,3,0,5,5,4,269.83612903225804,153.69387096774193,1.0,0.0,6.050982674632389
AC00330,142.1,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,0.09193602650034936,216.66750000000002,4,216.66750000000002,153.93684578965062,-0.4844031954629883,514,555.25,0.6558436313706485,4,17,3,0,4,4,5,283.3940909090909,-141.2940909090909,1.0,0.0,4.963543686562405
AC00290,1413.24,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,0.19433966674963318,472.71500000000003,4,472.71500000000003,640.5710569223891,1.4682602184974352,363,441.0,2.9896237690786203,4,18,0,0,4,4,5,319.1859090909091,1094.054090909091,1.0,0.0,7.2543475633126375
AC00042,114.15,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,0.07079508806747706,210.808,5,210.808,89.46389282833606,-1.080413527113872,621,555.8,0.5414879890706236,5,16,1,0,5,5,4,260.0025,-145.8525,1.0,0.0,4.746235626266694
AC00203,275.98,Credit,Washington,D000652,89.18.54.235,M053,Online,72,Retired,67,1,6151.05,0.04486713650514953,456.87999999999994,6,456.87999999999994,360.79558866482836,-0.5013919396006038,324,463.6666666666667,0.6040535808089653,6,16,4,0,6,5,8,305.6141666666667,-29.63416666666666,1.0,0.0,5.6239453014145715
AC00248,590.68,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,0.6931236798873502,311.50999999999993,7,311.50999999999993,314.73228713728537,0.8870078203264441,405,424.85714285714283,1.896183108086418,7,16,0,0,7,7,3,344.8013043478261,245.87869565217386,1.0,0.0,6.38296594819876
AC00140,152.42,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,0.016672883538125464,150.40285714285713,7,150.40285714285713,76.00739168315269,0.026538772249304336,377,457.57142857142856,1.0134115993237212,7,16,0,0,7,7,5,243.34148148148148,-90.92148148148149,1.0,0.0,5.03317925853115
AC00095,395.77,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,0.06158895360870465,397.73375,8,397.73375,503.0761065098117,-0.0039034849291967014,615,510.375,0.995062651836813,8,16,0,0,8,8,7,205.84,189.92999999999998,1.0,0.0,5.983356767713818
