AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log,AnomalyFlag,AnomalyScore
AC00125,54.1,Credit,Boston,D000031,110.64.1.201,M085,Branch,28,Engineer,17,1,940.91,0.0574975289878947,167.61499999999998,6,167.61499999999998,170.34923924103683,-0.6663663454309952,534,464.0,0.3227634758225696,6,17,4,0,6,6,4,326.4096,-272.3096,1.0,0.0,4.009149716158869,0,-0.047129194034571886
AC00367,365.48,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,0.0511346783445728,233.61428571428573,7,233.61428571428573,179.75422626993995,0.7335889509918355,531,480.57142857142856,1.564459120650645,7,17,0,0,7,7,7,365.9761111111111,-0.4961111111110767,1.0,0.0,5.903943949578487,0,-0.0590358863926147
AC00110,1250.94,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,0.1081569466287739,313.47125,8,313.47125,399.3111939484041,2.347714675189227,614,499.125,3.99060519904138,8,17,1,0,8,8,4,349.355925925926,901.584074074074,1.125,0.875,7.132449627189001,0,-0.0025802878496342663
AC00257,512.76,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,0.1001218426355499,310.0018181818182,11,310.0018181818182,296.3583018178564,0.6841656892162861,572,532.3636363636364,1.6540548149277716,11,16,1,0,11,11,4,308.01157894736843,204.7484210526316,1.0,0.0,6.241756230341204,0,-0.060867911886251125
AC00063,558.86,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,0.056769792123783,319.272,10,319.272,315.4591707618876,0.759489728643343,599,485.7,1.7504197048284849,10,17,2,0,10,10,6,291.16,267.70000000000005,1.2,-0.1999999999999999,6.327686752473985,0,-0.06159168588208769
AC00136,78.62,Debit,Oklahoma City,D000521,80.90.35.146,M084,Branch,32,Doctor,52,1,1360.85,0.0577727155821729,485.06625,8,485.06625,335.44262809170726,-1.211671433390037,461,508.875,0.162080952859532,8,16,0,0,8,7,3,242.8781481481481,-164.25814814814814,1.0,0.0,4.377265317572172,0,-0.07449843278660956
AC00085,14.28,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,23,Student,81,1,1597.51,0.0089389111805246,282.61833333333334,6,282.61833333333334,254.08378117594728,-1.056101779072294,415,506.0,0.0505275076516621,5,17,4,0,6,6,3,256.05111111111114,-241.77111111111117,1.0,0.0,2.7265447837383743,0,-0.07539391226486025
AC00304,314.55,Credit,Dallas,D000513,40.192.99.27,M001,Branch,27,Student,19,2,1105.89,0.284431543824431,331.9818181818182,11,331.9818181818182,344.023362340937,-0.0506704488416189,558,548.2727272727273,0.9474916479544334,11,17,1,0,11,11,4,260.0025,54.547500000000014,1.0909090909090908,0.9090909090909092,5.754317148030249,0,-0.019478859160143913
AC00437,392.96,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,0.4963809764416093,230.5425,4,230.5425,252.36446122952157,0.6435830909340432,349,483.5,1.7045013392324626,4,16,0,0,4,4,5,207.22117647058823,185.7388235294117,1.0,0.0,5.976249381301502,0,-0.08077688864347116
AC00229,115.92,Debit,Raleigh,D000386,204.34.243.93,M033,ATM,53,Retired,57,1,3897.17,0.0297446608692974,220.662,5,220.662,201.3813451390173,-0.5201176897874757,656,481.2,0.525328330206379,5,18,1,0,5,5,5,324.457037037037,-208.537037037037,1.0,0.0,4.761489940243045,0,-0.08348870013492599
AC00345,104.79,Debit,Denver,D000531,80.247.6.83,M039,ATM,70,Doctor,223,1,1352.19,0.077496505668582,314.1388888888889,9,314.1388888888889,281.6332072680903,-0.7433387948801328,454,470.6666666666667,0.3335785657440976,9,16,0,0,9,9,8,248.334,-143.54399999999998,1.0,0.0,4.661455996998683,0,-0.07871178988709676
AC00149,453.54,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,0.0376497347733328,369.6833333333333,6,369.6833333333333,387.8058009708812,0.2162336573014882,564,551.1666666666666,1.2268337766556965,6,16,2,0,6,6,6,272.02086956521737,181.51913043478265,1.5,-0.5,6.119285918545867,0,-0.05285554630381334
AC00347,411.47,Debit,Fort Worth,D000110,33.28.138.82,M080,ATM,26,Student,120,1,796.63,0.5165133123281825,261.50666666666666,3,261.50666666666666,138.69744133664955,1.0812263866450067,314,351.3333333333333,1.5734589303013309,3,16,0,0,3,3,7,308.01157894736843,103.4584210526316,1.0,0.0,6.022163475857252,0,-0.054939765983259226
AC00066,331.65,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,0.0794833879359723,215.7675,4,215.7675,145.74584416602303,0.7950998579966033,436,519.5,1.537071152977163,4,17,4,0,4,4,8,383.873125,-52.22312500000004,1.0,0.0,5.807090886187896,0,-0.057269186812037576
AC00134,49.59,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,0.0082143040534832,49.59,1,49.59,,0.0,436,436.0,1.0,1,16,4,0,1,1,2,323.84318181818185,-274.2531818181818,1.0,0.0,3.923753928303845,0,-0.052171123717297374
AC00386,218.19,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,0.3514488668395534,217.94625,8,217.94625,203.66544625491653,0.0011968156821993,530,467.75,1.00111839501712,8,16,1,0,7,8,7,302.108,-83.918,1.0,0.0,5.3899389335952606,0,-0.09401068797775486
AC00460,0.84,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,0.0003805140563704,464.195,12,464.195,463.109979996898,-1.000529075195278,307,503.1666666666667,0.0018095843341699,10,16,0,0,12,12,5,361.6628,-360.8228,1.1666666666666667,-0.1666666666666667,0.6097655716208943,0,-0.021685365699556147
AC00224,177.94,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,1.443849399545602,240.35,2,240.35,88.26106842770486,-0.7071067811865476,404,378.5,0.7403370085292282,2,16,1,0,2,2,3,300.0543333333334,-122.11433333333338,2.0,-1.0,5.18705055411945,0,-0.03557849626343418
AC00431,297.86,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,28,Student,96,1,1680.14,0.1772828454771626,392.92142857142863,7,392.92142857142863,384.6155872395437,-0.2471595840764069,636,568.8571428571429,0.7580650439019069,7,17,0,0,7,7,6,261.320625,36.53937500000001,1.0,0.0,5.699975236313247,0,-0.05824273893963855
AC00210,242.03,Debit,Dallas,D000605,219.98.242.240,M014,Online,58,Engineer,124,1,4382.73,0.0552235706968031,260.7875,4,260.7875,102.10976002158984,-0.1836993838398404,601,446.0,0.9280736231606193,4,16,0,0,4,4,3,286.90909090909093,-44.87909090909093,1.0,0.0,5.493184892510509,0,-0.08159649974132327
AC00255,353.68,Debit,Las Vegas,D000614,147.234.20.46,M030,Online,70,Retired,145,1,6777.12,0.0521873598224614,359.9666666666667,3,359.9666666666667,225.3157875811931,-0.0279015808619326,363,486.6666666666667,0.9825354199462912,3,16,0,0,3,3,5,317.32115384615383,36.35884615384617,1.0,0.0,5.871215974511807,0,-0.06865300624295634
AC00465,105.94,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,51,Engineer,207,1,5963.1,0.0177659271184451,187.83125,8,187.83125,232.20417188558744,-0.3526691589346198,454,498.25,0.5640169034705353,8,16,0,0,8,8,4,330.61925925925925,-224.67925925925925,1.75,-0.75,4.672267929520586,0,-0.06976196762437775
AC00332,93.63,Debit,New York,D000532,166.41.54.117,M096,ATM,29,Engineer,141,1,9873.62,0.0094828441848075,294.95125,8,294.95125,175.34360939411835,-1.148152765279811,440,484.25,0.3174422891918579,8,18,0,0,8,8,4,292.4764285714286,-198.8464285714286,1.125,-0.125,4.549974550520141,0,-0.0703343865414986
AC00456,543.47,Debit,Los Angeles,D000388,160.212.125.105,M092,ATM,18,Student,122,1,6165.03,0.0881536667299267,280.9636363636364,11,280.9636363636364,308.0160382925775,0.8522490097967391,447,528.9090909090909,1.9343072542548367,11,17,0,0,11,11,5,344.2536363636364,199.21636363636367,1.4545454545454546,-0.4545454545454546,6.299812844436419,0,-0.0493713292549714
AC00152,99.52,Debit,San Diego,D000335,24.181.236.233,M083,ATM,52,Engineer,127,1,3798.09,0.0262026439605169,242.4675,4,242.4675,260.31577943912663,-0.5491311372210821,573,516.5,0.4104467609061007,4,17,0,0,4,4,4,256.1554545454546,-156.6354545454546,1.0,0.0,4.610356712675391,0,-0.09560227664923193
AC00323,265.94,Debit,Boston,D000581,106.244.1.47,M085,Online,54,Engineer,132,1,6781.3,0.0392166693701797,320.0,4,320.0,345.54525096818605,-0.1564483952493308,517,419.0,0.8310625,4,16,0,0,4,4,2,326.4096,-60.469600000000014,1.0,0.0,5.587023914046005,0,-0.09796973701501016
AC00164,738.68,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,0.0514676014277821,506.5633333333333,6,506.5633333333333,251.8491128963266,0.9216497290670116,607,582.3333333333334,1.4582184524475386,6,16,1,0,6,5,5,292.4764285714286,446.20357142857137,1.0,0.0,6.606217660239915,0,-0.058462955812501494
AC00330,142.1,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,0.0919360265003493,216.6675,4,216.6675,153.93684578965062,-0.4844031954629883,514,555.25,0.6558436313706485,4,17,3,0,4,4,5,283.3940909090909,-141.2940909090909,1.0,0.0,4.963543686562405,0,-0.058127162287690215
AC00231,310.09,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,0.0311257214554579,317.454,5,317.454,279.57098504673195,-0.0263403585989765,345,470.2,0.9768029383784737,5,16,4,0,5,5,4,302.5021875,7.587812499999984,1.0,0.0,5.740082259381818,0,-0.07970652634893372
AC00262,459.29,Credit,Kansas City,D000610,113.201.172.36,M016,Online,64,Retired,109,1,1006.12,0.4564962429928835,470.472,5,470.472,380.45959479292935,-0.0293907688307505,647,527.0,0.9762323793977112,5,18,3,0,5,5,2,319.1859090909091,140.10409090909093,1.4,-0.3999999999999999,6.131856725625224,0,-0.020992390515141957
AC00189,350.72,Credit,Fresno,D000679,46.150.175.171,M035,ATM,28,Student,48,1,1982.9,0.1768722578042261,302.014,5,302.014,220.4309405006475,0.2209580918603255,459,494.8,1.1612706695716093,5,16,2,0,5,5,2,297.85727272727274,52.86272727272728,1.8,-0.8,5.862835404510801,0,-0.04949269914653448
AC00411,359.42,Debit,Baltimore,D000567,23.163.145.195,M089,Branch,55,Doctor,30,1,1765.45,0.2035854881191764,280.7966666666667,6,280.7966666666667,310.7290326742364,0.2530286039147196,524,451.3333333333333,1.2800009496788898,6,16,0,0,6,6,3,323.84318181818185,35.57681818181817,1.0,0.0,5.887270018090125,0,-0.07992527303870489
AC00094,120.17,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,0.0222380958549462,56.005,4,56.005,46.49006381296258,1.3801873935503013,453,491.0,2.145701276671726,4,17,1,0,4,4,4,260.2877777777778,-140.1177777777778,1.0,0.0,4.797194518243432,0,-0.05869759263402896
AC00076,168.99,Debit,Baltimore,D000221,160.74.183.38,M078,ATM,18,Student,203,1,1523.57,0.1109171222851592,237.14857142857144,7,237.14857142857144,172.05355158870077,-0.3961474250267531,552,540.8571428571429,0.7125912628611358,7,18,0,0,7,7,6,302.108,-133.118,1.0,0.0,5.135739611790679,0,-0.0775182770815025
AC00237,885.33,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,0.1140277892263941,365.93,5,365.93,356.6514134978299,1.4563239632391376,439,499.8,2.4193971524608533,5,18,1,0,4,5,7,269.83612903225804,615.4938709677419,1.6,-0.6000000000000001,6.787089341755503,0,-0.005036580598488993
AC00108,238.54,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,0.2745278567400536,320.06,6,320.06,265.0999832516026,-0.3075066207100833,576,430.5,0.7452977566706243,6,16,4,0,6,6,6,383.873125,-145.33312500000002,1.5,2.5,5.4787204175193605,0,-0.02640594402944718
AC00276,53.52,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,0.0240270438924529,294.22799999999995,5,294.22799999999995,260.51762237898606,-0.923960528281775,583,533.4,0.1818997512133447,5,16,4,0,5,5,3,351.43382352941177,-297.9138235294118,1.0,0.0,3.998567606828332,0,-0.08585667174376976
AC00092,632.69,Debit,Denver,D000455,211.97.88.141,M047,ATM,80,Retired,76,1,4363.74,0.1449880148679802,289.7,8,289.7,282.60396150291814,1.213677254118953,418,466.375,2.183948912668278,8,16,1,0,8,8,3,314.3939285714286,318.29607142857145,1.0,0.0,6.451559875867261,0,-0.06715908268044635
AC00493,165.31,Debit,Boston,D000353,72.192.101.196,M059,ATM,49,Doctor,28,1,7346.66,0.022501381580201,118.626,5,118.626,95.96856610369878,0.4864509484236289,580,511.0,1.3935393589938123,5,16,0,0,5,5,6,256.05111111111114,-90.74111111111114,1.0,0.0,5.113853516682049,0,-0.09446488615513865
AC00246,3.65,Debit,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,0.00036437655172,128.728,5,128.728,110.32142819960228,-1.1337597966344215,629,467.2,0.0283543595798893,5,17,0,0,5,5,3,266.20272727272726,-262.5527272727273,1.8,-0.8,1.536867219599265,0,-0.022339199087467954
AC00439,369.44,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,0.0736131285778901,465.0899999999999,9,465.0899999999999,272.55649964732083,-0.3509364118036733,349,447.55555555555554,0.7943408802597348,8,17,0,0,9,9,2,249.28,120.16000000000004,1.2222222222222223,-0.2222222222222223,5.9146914883020685,0,-0.06567460852166529
AC00380,560.15,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,0.6849222943643544,196.11166666666668,6,196.11166666666668,202.1430775877984,1.800894384697481,447,469.1666666666667,2.856280860394163,6,18,0,0,6,5,6,256.05111111111114,304.09888888888884,1.0,0.0,6.329988249462265,0,-0.039559622673123795
AC00378,521.81,Debit,Virginia Beach,D000495,210.98.198.143,M058,ATM,47,Engineer,34,1,4750.96,0.1098325391078855,329.6516666666667,6,329.6516666666667,364.7685147277197,0.5267952840632893,353,389.5,1.582913277146078,6,17,3,0,5,6,2,348.9725925925926,172.83740740740734,1.0,0.0,6.259218109340661,0,-0.06510834015170786
AC00057,40.32,Debit,Milwaukee,D000310,21.28.32.1,M008,Branch,37,Engineer,95,1,2686.52,0.0150082634784032,225.524,5,225.524,233.0330617745045,-0.7947541803283411,585,572.2,0.1787836327840939,5,16,2,0,5,5,7,222.6319047619048,-182.3119047619048,1.2,-0.1999999999999999,3.721346644251438,0,-0.0814671811438974
AC00489,167.44,Debit,Mesa,D000483,166.7.230.111,M087,Branch,37,Doctor,82,1,12526.71,0.0133666381675635,132.6,3,132.6,98.63801143575434,0.3532106891945227,405,411.6666666666667,1.2627450980392156,3,16,0,0,3,3,4,227.9764,-60.53639999999999,1.0,0.0,5.126579603293727,0,-0.07420681166090126
AC00240,1151.18,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,1.0464701925349529,750.6600000000001,2,750.6600000000001,566.420816001672,0.7071067811865475,436,513.0,1.5335571363866465,2,17,4,0,2,2,3,305.23,845.95,1.0,0.0,7.049411079050077,1,0.006203359262125452
AC00267,90.94,Credit,Colorado Springs,D000594,45.241.13.208,M084,ATM,63,Retired,56,1,3896.08,0.0233414098273136,200.311,10,200.311,223.27182871757216,-0.4898557987732025,345,508.8,0.4539940392689368,9,17,4,0,9,10,4,242.8781481481481,-151.93814814814814,1.0,0.0,4.521136190378082,0,-0.03476316073969532
AC00239,232.12,Debit,Omaha,D000073,156.173.170.140,M066,ATM,37,Engineer,51,1,6689.87,0.0346972362691651,207.228,5,207.228,91.60973458099308,0.2717178486964479,311,478.0,1.1201189028509662,5,17,3,0,5,5,7,351.43382352941177,-119.31382352941176,1.2,-0.1999999999999999,5.451553342446895,0,-0.07455677185351994
AC00478,701.7,Credit,Seattle,D000037,193.83.0.183,M055,Online,61,Retired,64,1,6643.24,0.1056261703626543,435.1857142857143,7,435.1857142857143,255.455974866978,1.043288519100272,492,504.8571428571428,1.612415060893543,7,16,4,0,7,7,8,305.23,396.47,1.1428571428571428,-0.1428571428571428,6.554930058198152,0,-0.026620905668583883
AC00254,165.91,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,0.2825827769450879,200.665,6,200.665,177.52234617084127,-0.195778169620139,599,490.0,0.8268008870505569,6,17,2,0,6,6,7,242.8781481481481,-76.96814814814815,1.1666666666666667,-0.1666666666666667,5.117454744990326,0,-0.08328528242856753
AC00033,40.57,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,1476.91,0.027469514052989,150.165,6,150.165,158.74745790090623,-0.6903732598251223,629,461.1666666666667,0.2701694802384044,6,17,0,0,6,6,6,292.4764285714286,-251.9064285714286,1.0,0.0,3.727378753264546,0,-0.0900346023646173
AC00312,7.31,Debit,Las Vegas,D000060,160.160.113.117,M028,Branch,78,Retired,282,1,5757.67,0.0012696107974232,489.73,4,489.73,709.1478788893987,-0.6802812422643374,496,526.5,0.0149265922038674,4,16,0,0,4,4,2,312.6157575757576,-305.3057575757576,1.0,0.0,2.1174596088673567,0,-0.04188928941705722
AC00430,86.35,Credit,Indianapolis,D000280,111.226.226.202,M026,Branch,52,Retired,24,1,1550.48,0.0556924307311284,210.43,7,210.43,249.6052693754681,-0.4971048900949001,426,481.57142857142856,0.4103502352326189,5,17,0,0,7,7,8,308.1144444444444,-221.7644444444444,1.2857142857142858,-0.2857142857142858,4.469923036580066,0,-0.039541326861487314
AC00465,221.33,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43,0.1867086205005778,187.83125,8,187.83125,232.20417188558744,0.1442642039028723,382,498.25,1.178344923967657,8,18,2,0,8,8,6,298.0234375,-76.69343749999999,1.75,-0.75,5.404162764631377,0,-0.04732841104928226
AC00130,423.96,Debit,San Diego,D000042,138.181.222.38,M086,ATM,43,Doctor,75,1,8374.38,0.0506258373754236,318.09222222222223,9,318.09222222222223,180.36710396977728,0.586957241357699,643,538.8888888888889,1.332821019760167,9,18,0,0,9,9,5,393.59476190476187,30.365238095238112,1.1111111111111112,-0.1111111111111111,6.051995046848014,0,-0.06820180690821392
AC00403,154.24,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,0.0252457218616755,122.57125,8,122.57125,126.41802475884748,0.2505081855250523,363,456.625,1.2583701316581173,7,16,0,0,8,8,8,270.90208333333334,-116.66208333333331,1.0,0.0,5.044972306500705,0,-0.07171869714352291
AC00345,534.62,Debit,Oklahoma City,D000354,178.34.103.183,M007,Online,55,Doctor,45,1,13793.53,0.0387587513856133,314.1388888888889,9,314.1388888888889,281.6332072680903,0.7828661728133226,334,470.6666666666667,1.701858696613317,9,17,1,0,9,9,4,323.22620689655173,211.39379310344827,1.0,0.0,6.283424954419326,0,-0.06508048498341645
AC00144,335.48,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,0.1109699784331626,230.37125,8,230.37125,184.75310980854576,0.5689146456528994,612,491.75,1.4562581051237948,8,16,3,0,8,8,7,291.16,44.32000000000005,1.25,-0.25,5.81853871195439,0,-0.07815424576448837
AC00140,2.51,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,0.0005131287360269,150.40285714285713,7,150.40285714285713,76.00739168315269,-1.9457694030518629,566,457.57142857142856,0.0166885127562166,7,16,0,0,7,7,4,259.5232,-257.0132,1.0,0.0,1.2556160374777745,0,-0.054505725843945696
AC00039,4.15,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,0.0006896712179427,302.96571428571434,7,302.96571428571434,294.0599527793124,-1.0161727615795786,381,446.0,0.0136979196137233,7,16,3,0,7,7,8,210.08133333333336,-205.93133333333336,1.7142857142857142,-0.7142857142857142,1.6389967146756448,0,-0.010342638075546362
AC00498,56.98,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,0.0100169292785103,381.3775,8,381.3775,423.1716944270797,-0.7665860081667152,307,461.125,0.1494057724957555,8,16,0,0,8,8,5,393.59476190476187,-336.61476190476185,1.125,0.875,4.06009812349351,0,-0.02533751970399617
AC00055,169.5,Debit,San Diego,D000442,42.219.228.159,M036,Branch,28,Student,142,1,918.88,0.1844636949329618,188.222,5,188.222,153.6119942257114,-0.1218785036570165,423,433.4,0.9005323500972258,4,16,3,0,5,5,5,361.6628,-192.1628,1.0,0.0,5.138735296723572,0,-0.08645304320369696
AC00066,126.83,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,0.0207884634927503,215.7675,4,215.7675,145.74584416602303,-0.6102232314678481,622,519.5,0.5878086366111671,4,16,0,0,4,4,4,323.22620689655173,-196.39620689655172,1.0,0.0,4.8507012561799305,0,-0.08235830388467003
AC00187,36.63,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,0.0046123451691256,190.636,5,190.636,139.55403104174383,-1.1035582336846528,549,548.2,0.192146289263308,5,17,3,0,5,5,8,249.28,-212.65,1.8,-0.8,3.627801604605346,0,-0.02862099124978429
AC00384,302.45,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,0.0589156558445226,366.0328571428572,7,366.0328571428572,274.969149282502,-0.2312363307257151,405,465.4285714285714,0.8262919410045155,7,17,0,0,7,7,4,256.05111111111114,46.39888888888885,1.0,0.0,5.7152168522818645,0,-0.06912416351165113
AC00289,651.55,Debit,Phoenix,D000344,110.64.1.201,M043,Online,72,Retired,82,1,2325.78,0.2801425758240246,346.4066666666667,3,346.4066666666667,282.5550223112895,1.0799430526389946,604,517.0,1.8808818152075597,3,17,4,0,3,3,4,223.7783333333333,427.77166666666665,1.0,0.0,6.480887764613537,0,-0.04069409312454669
AC00195,393.68,Debit,San Diego,D000034,145.179.219.57,M087,ATM,55,Doctor,141,1,10135.88,0.0388402388347139,489.33,2,489.33,135.26952724098658,-0.7071067811865476,412,461.0,0.8045286412032779,2,16,0,0,2,2,5,227.9764,165.70360000000002,1.0,0.0,5.978075309988966,0,-0.05852060696549605
AC00200,12.23,Debit,Houston,D000177,23.92.205.75,M065,ATM,42,Engineer,139,1,7844.88,0.0015589785949562,221.06714285714287,7,221.06714285714287,227.2230870542785,-0.919084172143372,388,523.2857142857143,0.0553225587571972,7,16,3,0,7,7,2,240.50181818181815,-228.2718181818182,1.7142857142857142,-0.7142857142857142,2.582486978126864,0,-0.04964067181097387
AC00069,82.01,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,0.2852918666944967,231.08285714285716,7,231.08285714285716,195.24954969766983,-0.7634991085699604,314,448.57142857142856,0.3548943483475315,7,17,0,0,7,7,2,300.9611538461538,-218.95115384615383,1.0,0.0,4.418961082466944,0,-0.045032895220395996
AC00301,193.54,Debit,Oklahoma City,D000150,196.244.194.198,M088,Branch,80,Retired,267,1,2929.51,0.0660656560312134,396.9333333333333,6,396.9333333333333,334.3175644602997,-0.608383629683586,376,480.5,0.4875881760161236,6,16,1,0,6,6,6,300.0543333333334,-106.51433333333338,1.0,0.0,5.270637797441294,0,-0.08082905566908394
AC00301,119.89,Debit,Tucson,D000013,166.79.195.157,M004,ATM,67,Doctor,60,1,6697.77,0.0178999876078157,396.9333333333333,6,396.9333333333333,334.3175644602997,-0.8286831527400419,320,480.5,0.302040644944575,6,17,1,0,6,6,5,265.2683870967742,-145.3783870967742,1.0,0.0,4.794881041213901,0,-0.09240330299127791
AC00100,224.22,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,0.0266900928118159,149.11,3,149.11,76.50100849008462,0.9818171221851942,650,588.3333333333334,1.5037220843672454,3,18,0,0,3,3,4,393.59476190476187,-169.37476190476187,1.3333333333333333,-0.3333333333333332,5.417077702268879,0,-0.045789083718158374
AC00254,32.46,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,0.00374992202103,200.665,6,200.665,177.52234617084127,-0.947514516499942,604,490.0,0.1617621408815688,6,18,4,0,6,6,4,344.2536363636364,-311.7936363636364,1.1666666666666667,-0.1666666666666667,3.510350695558678,0,-0.04196986354551102
AC00188,13.71,Credit,Denver,D000483,189.20.224.220,M084,Online,38,Engineer,148,1,8342.79,0.0016433351432794,110.956,5,110.956,87.07078344657293,-1.1168614333150064,523,481.0,0.1235624932405638,5,17,1,0,5,5,4,242.8781481481481,-229.16814814814813,1.0,0.0,2.688527534613346,0,-0.04173001515636715
AC00339,212.14,Debit,Austin,D000269,44.67.137.125,M047,Branch,72,Retired,105,1,7225.06,0.0293616938821269,278.74222222222227,9,278.74222222222227,221.72294518034087,-0.3003848887540737,447,490.8888888888889,0.761061594145128,9,17,0,0,9,9,6,314.3939285714286,-102.25392857142862,1.0,0.0,5.36194922679281,0,-0.08849126529306794
AC00318,245.54,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,0.249264004223093,402.936,5,402.936,337.45556185963216,-0.4664199313611266,593,466.6,0.6093771715607441,5,16,1,0,5,5,4,323.84318181818185,-78.30318181818186,1.8,-0.8,5.507524252123373,0,-0.06418792333271939
AC00025,65.26,Debit,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63,0.0088420636178754,207.685,2,207.685,201.4193666209881,-0.7071067811865476,331,466.0,0.3142258709102727,2,17,4,0,2,2,5,308.1144444444444,-242.85444444444445,1.0,0.0,4.1935863968717495,0,-0.04172622071545923
AC00220,1360.01,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,6601.5,0.2060152995531318,425.175,6,425.175,488.14155400867065,1.915089982246,405,428.0,3.198706415005586,6,16,0,0,6,6,7,292.4764285714286,1067.5335714285711,1.0,0.0,7.215982350163047,1,0.006965338622657691
AC00432,537.71,Credit,Mesa,D000073,146.69.70.214,M078,Online,19,Student,175,1,1806.08,0.2977221385542169,239.1371428571429,7,239.1371428571429,187.2024403076596,1.5949196850861818,579,508.57142857142856,2.248542378551459,7,16,1,0,7,7,7,302.108,235.60200000000003,1.2857142857142858,-0.2857142857142858,6.289177392721916,0,-0.04360785857487892
AC00401,11.67,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,76,Retired,105,1,7458.63,0.0015646305018481,276.9216666666667,6,276.9216666666667,198.59390498367932,-1.3356485773743425,356,417.0,0.0421418812780991,5,16,0,0,6,6,4,302.108,-290.438,1.0,0.0,2.539236994333048,0,-0.06923395868754978
AC00393,134.92,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,0.1246984666857676,209.20625,8,209.20625,138.79748391477213,-0.5352132322918409,369,507.25,0.6449138111313596,8,16,1,0,8,7,3,233.2088,-98.2888,1.375,-0.375,4.912066477363677,0,-0.08026846821560962
